AT1G18860	WRKY61
AT1G18960	AT1G18960
AT1G19000	AT1G19000
AT1G19040	AT1G19040
AT1G19210	ERF017
AT1G19220	ARF19
AT1G19350	BZR2
AT1G19485	AT1G19485
AT1G19490	AT1G19490
AT1G19700	BLH10
AT1G19790	SRS7
AT1G19850	ARF5
AT1G20600	AT1G20600
AT1G20640	NLP4
AT1G20693	HMGB2
AT1G20696	HMGB3
AT1G20700	WOX14
AT1G20710	WOX10
AT1G20910	ARID6
AT1G20980	SPL14
AT1G21000	AT1G21000
AT1G21150	AT1G21150
AT1G21340	DOF1.2
AT1G21450	SCL1
AT1G21910	ERF012
AT1G22070	TGA3
AT1G22130	AGL104
AT1G22190	RAP2-13
AT1G22310	MBD8
AT1G22490	AT1G22490
AT1G22590	AGL87
AT1G22640	MYB3
AT1G22810	ERF019
AT1G22985	ERF069
AT1G23380	KNAT6
AT1G23420	INO
AT1G23810	AT1G23810
AT1G24250	AT1G24250
AT1G24260	SEP3
AT1G24590	ESR2
AT1G25250	AtIDD16
AT1G25310	MEE8
AT1G25330	BHLH75
AT1G25340	MYB116
AT1G25550	HHO3
AT1G25560	TEM1
AT1G25580	SOG1
AT1G26260	BHLH76
AT1G26310	CAL
AT1G26590	AT1G26590
AT1G26680	AT1G26680
AT1G26780	MYB117
AT1G26790	AT1G26790
AT1G26870	FEZ
AT1G26945	PRE6
AT1G26960	ATHB-23
AT1G27045	AT1G27045
AT1G27360	SPL11
AT1G27370	SPL10
AT1G27660	BHLH110
AT1G27730	ZAT10
AT1G27740	BHLH54
AT1G28160	ERF087
AT1G28300	LEC2
AT1G28310	AT1G28310
AT1G28360	ERF12
AT1G28370	ERF11
AT1G28420	RLT1
AT1G28450	AGL58
AT1G28460	AGL59
AT1G28470	NAC010
AT1G29160	DOF1.5
AT1G29280	WRKY65
AT1G29860	WRKY71
AT1G29962	AGL64
AT1G30210	TCP24
AT1G30330	ARF6
AT1G30490	ATHB-9
AT1G30500	NFYA7
AT1G30650	WRKY14
AT1G30670	BHLH52
AT1G30970	SUF4
AT1G31040	AT1G31040
AT1G31050	AT1G31050
AT1G31140	AGL63
AT1G31320	LBD4
AT1G31630	AGL86
AT1G31640	AGL92
AT1G32150	BZIP68
AT1G32240	KAN2
AT1G32330	HSFA1D
AT1G32510	ANAC011
AT1G32640	MYC2
AT1G32700	AT1G32700
AT1G32770	NAC012
AT1G32870	ANAC13
AT1G33060	NAC014
AT1G33070	AT1G33070
AT1G33240	AT-GTL1
AT1G33280	BRN1
AT1G33760	ERF022
AT1G34170	ARF13
AT1G34180	anac016
AT1G34190	NAC017
AT1G34310	ARF12
AT1G34370	STOP1
AT1G34390	ARF22
AT1G34410	ARF21
AT1G34650	HDG10
AT1G34670	AtMYB93
AT1G35240	ARF20
AT1G35460	BHLH80
AT1G35490	AT1G35490
AT1G35515	MYB8
AT1G35520	ARF15
AT1G35540	ARF14
AT1G35560	TCP23
AT1G36000	LBD5
AT1G36060	ERF055
AT1G36095	AT1G36095
AT1G42990	BZIP60
AT1G43000	AT1G43000
AT1G43160	RAP2-6
AT1G43171	AT1G43171
AT1G43330	AT1G43330
AT1G43700	VIP1
AT1G43950	ARF23
AT1G44810	AT1G44810
AT1G44830	ERF014
AT1G45249	ABF2
AT1G46264	HSFB4
AT1G46408	AGL97
AT1G46480	WOX4
AT1G46768	RAP2-1
AT1G47655	DOF1.6
AT1G47760	AGL102
AT1G47870	E2FC
AT1G48000	MYB112
AT1G48150	AT1G48150
AT1G48610	AT1G48610
AT1G49010	AT1G49010
AT1G49120	ERF117
AT1G49190	RR19
AT1G49475	AT1G49475
AT1G49480	REM19
AT1G49560	HHO6
AT1G49720	ABF1
AT1G49770	BHLH95
AT1G49900	AT1G49900
AT1G49950	TRB1
AT1G50220	AT1G50220
AT1G50420	SCL3
AT1G50600	SCL5
AT1G50640	ERF3
AT1G50680	AT1G50680
AT1G51070	bHLH115
AT1G51120	AT1G51120
AT1G51140	BHLH122
AT1G51190	PLT2
AT1G51220	WIP5
AT1G51600	GATA28
AT1G51700	DOF1.7
AT1G51970	AT1G51970
AT1G52150	ATHB-15
AT1G52520	FRS6
AT1G52880	NAC018
AT1G52890	NAC019
AT1G53160	SPL4
AT1G53170	ERF8
AT1G53230	TCP3
AT1G53910	RAP2-12
AT1G54060	ASIL1
AT1G54160	NFYA5
AT1G54330	ANAC020
AT1G54760	AGL85
AT1G55110	IDD7
AT1G55520	TBP2
AT1G55580	SCL18
AT1G55600	WRKY10
AT1G55650	HMGB11
AT1G55950	AT1G55950
AT1G56010	NAC021
AT1G56160	ATMYB72
AT1G56380	AT1G56380
AT1G56650	MYB75
AT1G57560	AtMYB50
AT1G58100	TCP8
AT1G58110	AT1G58110
AT1G58220	AT1G58220
AT1G59530	BZIP4
AT1G59640	BPE
AT1G59750	ARF1
AT1G59810	AGL50
AT1G60040	AGL49
AT1G60240	AT1G60240
AT1G60280	ANAC023
AT1G60300	AT1G60300
AT1G60340	AT1G60340
AT1G60350	anac024
AT1G60380	AT1G60380
AT1G60880	AGL56
AT1G60920	AGL55
AT1G61110	NAC025
AT1G61660	BHLH112
AT1G61730	AT1G61730
AT1G61960	AT1G61960
AT1G61970	AT1G61970
AT1G61980	AT1G61980
AT1G61990	AT1G61990
AT1G62010	AT1G62010
AT1G62085	AT1G62085
AT1G62110	AT1G62110
AT1G62120	AT1G62120
AT1G62150	AT1G62150
AT1G62300	WRKY6
AT1G62360	STM
AT1G62490	AT1G62490
AT1G62700	NAC026
AT1G62975	BHLH125
AT1G62990	KNAT7
AT1G63030	DREB1E
AT1G63040	AT1G63040
AT1G63100	SCL28
AT1G63480	AHL12
AT1G63490	AT1G63490
AT1G63650	BHLH2
AT1G63910	AtMYB103
AT1G64000	WRKY56
AT1G64100	AT1G64100
AT1G64105	ANAC027
AT1G64380	ERF061
AT1G64530	NLP6
AT1G64620	DOF1.8
AT1G64625	BHLH157
AT1G64860	SIGA
AT1G65300	PHE2
AT1G65330	PHE1
AT1G65360	AGL23
AT1G65620	LBD6
AT1G65910	anac028
AT1G66230	MYB20
AT1G66350	RGL1
AT1G66370	MYB113
AT1G66380	MYB114
AT1G66390	MYB90
AT1G66420	AT1G66420
AT1G66470	BHLH83
AT1G66550	WRKY67
AT1G66560	WRKY64
AT1G66600	WRKY63
AT1G67100	LBD40
AT1G67260	TCP1
AT1G67310	CMTA4
AT1G67710	ARR11
AT1G67970	HSFA8
AT1G68120	BPC3
AT1G68130	IDD14
AT1G68150	WRKY9
AT1G68200	AT1G68200
AT1G68210	APRR6
AT1G68240	BHLH109
AT1G68320	MYB62
AT1G68510	LBD42
AT1G68550	ERF118
AT1G68640	PAN
AT1G68670	HHO2
AT1G68800	BRC2
AT1G68810	BHLH30
AT1G68840	RAV2
AT1G68880	BZIP8
AT1G68920	BHLH49
AT1G69010	BIM2
AT1G69120	AP1
AT1G69170	SPL6
AT1G69180	CRC
AT1G69310	WRKY57
AT1G69490	NAC029
AT1G69540	AGL94
AT1G69560	MYB105
AT1G69570	CDF5
AT1G69580	AT1G69580
AT1G69690	TCP15
AT1G69780	ATHB-13
AT1G69810	WRKY36
AT1G70000	AT1G70000
AT1G70510	KNAT2
AT1G70910	DEP
AT1G70920	ATHB-X
AT1G71030	ATMYBL2
AT1G71130	ERF070
AT1G71200	AT1G71200
AT1G71260	WHY2
AT1G71450	ERF021
AT1G71520	ERF020
AT1G71692	AGL12
AT1G71930	NAC030
AT1G72010	TCP22
AT1G72050	TFIIIA
AT1G72210	BHLH96
AT1G72350	AT1G72350
AT1G72360	HRE1
AT1G72570	AIL1
AT1G72650	TRFL6
AT1G72740	AT1G72740
AT1G72830	HAP2C
AT1G72980	LBD7
AT1G73360	HDG11
AT1G73410	ATMYB54
AT1G73730	EIL3
AT1G73830	BEE3
AT1G74080	MYB122
AT1G74120	MTERF15
AT1G74370	AT1G74370
AT1G74430	MYB95
AT1G74480	RKD2
AT1G74500	PRE3
AT1G74650	ATY13
AT1G74840	AT1G74840
AT1G74930	ERF018
AT1G75080	BZR1
AT1G75240	ZHD5
AT1G75390	BZIP44
AT1G75410	BLH3
AT1G75430	BLH11
AT1G75490	DREB2D
AT1G76110	HMGB9
AT1G76320	FRS4
AT1G76350	NLP5
AT1G76420	NAC031
AT1G76510	AT1G76510
AT1G76580	AT1G76580
AT1G76590	AT1G76590
AT1G76870	AT1G76870
AT1G76880	AT1G76880
AT1G76890	GT-2
AT1G77080	AGL27
AT1G77200	ERF037
AT1G77450	NAC032
AT1G77570	AT1G77570
AT1G77640	ERF013
AT1G77850	ARF17
AT1G77920	TGA7
AT1G77950	AGL67
AT1G77980	AGL66
AT1G78080	RAP2-4
AT1G78635	AT1G78635
AT1G78640	AT1G78640
AT1G78700	BEH4
AT1G78930	AT1G78930
AT1G79180	ATMYB63
AT1G79220	AT1G79220
AT1G79430	APL
AT1G79580	SMB
AT1G79700	AT1G79700
AT1G79740	AT1G79740
AT1G79840	GL2
AT1G80010	FRS8
AT1G80580	ERF084
AT1G80590	WRKY66
AT1G80840	WRKY40
AT2G01060	PHL7
AT2G01370	AT2G01370
AT2G01430	ATHB-17
AT2G01500	WOX6
AT2G01570	RGA
AT2G01760	ARR14
AT2G01818	AT2G01818
AT2G01930	BPC1
AT2G01940	SGR5
AT2G02060	AT2G02060
AT2G02070	IDD5
AT2G02080	IDD4
AT2G02450	NAC035
AT2G02740	WHY3
AT2G02820	MYB88
AT2G03050	MTERF1
AT2G03060	AGL30
AT2G03340	WRKY3
AT2G03470	AT2G03470
AT2G03500	EFM
AT2G03710	AGL3
AT2G04038	AtbZIP48
AT2G04880	ZAP1
AT2G04890	SCL21
AT2G06020	AT2G06020
AT2G06200	AtGRF6
AT2G12646	AT2G12646
AT2G12900	AT2G12900
AT2G12940	UNE4
AT2G13150	AT2G13150
AT2G13960	AT2G13960
AT2G13985	AT2G13985
AT2G14210	ANR1
AT2G14760	AT2G14760
AT2G15660	AGL95
AT2G15740	AT2G15740
AT2G16210	AT2G16210
AT2G16400	BLH7
AT2G16720	MYB7
AT2G16770	BZIP23
AT2G16910	AMS
AT2G17040	anac036
AT2G17150	NLP1
AT2G17180	ZAT2
AT2G17410	ARID3
AT2G17560	HMGB4
AT2G17770	ATBZIP27
AT2G17785	AT2G17785
AT2G17870	CSP3
AT2G17900	SDG37
AT2G17950	WUS
AT2G18060	NAC037
AT2G18160	BZIP2
AT2G18300	AT2G18300
AT2G18350	ZHD6
AT2G18380	GATA20
AT2G18490	AT2G18490
AT2G18550	ATHB-21
AT2G18810	AT2G18810
AT2G19510	LBD8
AT2G19820	LBD9
AT2G20110	AT2G20110
AT2G20180	PIF1
AT2G20400	AT2G20400
AT2G20570	GPRI1
AT2G20613	AT2G20613
AT2G20805	AT2G20805
AT2G20825	ULT2
AT2G20880	ERF053
AT2G21060	CSP4
AT2G21230	AT2G21230
AT2G21235	AT2G21235
AT2G21240	BPC4
AT2G21710	MTERF2
AT2G21900	WRKY59
AT2G21920	AT2G21920
AT2G22200	ERF056
AT2G22300	CMTA3
AT2G22430	ATHB-6
AT2G22540	SVP
AT2G22630	AGL17
AT2G22750	AT2G22750
AT2G22760	BHLH19
AT2G22770	NAI1
AT2G22800	HAT9
AT2G22840	GRF1
AT2G22850	AtbZIP6
AT2G23290	AtMYB70
AT2G23320	WRKY15
AT2G23340	ERF008
AT2G23380	CLF
AT2G23660	LBD10
AT2G23740	SUVR5
AT2G23760	BLH4
AT2G24260	BHLH66
AT2G24430	ANAC038
AT2G24570	WRKY17
AT2G24645	AT2G24645
AT2G24650	REM13
AT2G24680	AT2G24680
AT2G24681	REM11
AT2G24690	AT2G24690
AT2G24696	AT2G24696
AT2G24700	REM10
AT2G24840	AGL61
AT2G24960	AT2G24960
AT2G25000	WRKY60
AT2G25180	ARR12
AT2G25230	MYB100
AT2G25650	GPL1
AT2G25820	ERF042
AT2G26150	HSFA2
AT2G26320	AGL33
AT2G26580	YAB5
AT2G26880	AGL41
AT2G26940	AT2G26940
AT2G26950	MYB104
AT2G26960	AtMYB81
AT2G27050	EIL1
AT2G27070	ARR13
AT2G27110	FRS3
AT2G27220	BLH5
AT2G27300	NTL8
AT2G27930	AT2G27930
AT2G27990	BLH8
AT2G28160	FIT
AT2G28340	GATA13
AT2G28350	ARF10
AT2G28500	LBD11
AT2G28510	DOF2.1
AT2G28550	RAP2.7
AT2G28610	WOX3
AT2G28700	AGL46
AT2G28710	AT2G28710
AT2G28810	DOF2.2
AT2G28920	AT2G28920
AT2G29060	SCL33
AT2G29065	SCL34
AT2G30130	LBD12
AT2G30250	WRKY25
AT2G30340	LBD13
AT2G30420	ETC2
AT2G30424	TCL2
AT2G30432	TCL1
AT2G30470	VAL1
AT2G30590	WRKY21
AT2G31070	TCP10
AT2G31180	MYB14
AT2G31210	BHLH91
AT2G31215	BHLH138
AT2G31220	BHLH10
AT2G31230	ERF15
AT2G31310	LBD14
AT2G31370	POSF21
AT2G31420	AT2G31420
AT2G31460	AT2G31460
AT2G31720	ARF70
AT2G31730	BHLH154
AT2G32250	FRS2
AT2G32370	HDG3
AT2G32460	MYB101
AT2G32645	AT2G32645
AT2G33480	NAC041
AT2G33550	ASR3
AT2G33710	AT2G33710
AT2G33720	AT2G33720
AT2G33810	SPL3
AT2G33860	ARF3
AT2G33880	WOX9
AT2G34140	CDF4
AT2G34440	AGL29
AT2G34450	AT2G34450
AT2G34620	AT2G34620
AT2G34710	ATHB-14
AT2G34720	NFYA4
AT2G34820	BHLH53
AT2G34830	WRKY35
AT2G35310	AT2G35310
AT2G35530	BZIP16
AT2G35550	BPC7
AT2G35700	ERF038
AT2G35940	BLH1
AT2G36000	AT2G36000
AT2G36010	E2FA
AT2G36080	ARF31
AT2G36270	ABI5
AT2G36340	GPL3
AT2G36400	GRF3
AT2G36450	ERF024
AT2G36610	ATHB-22
AT2G36890	RAX2
AT2G36990	SIGF
AT2G37000	TCP11
AT2G37025	TRFL8
AT2G37120	S1FA2
AT2G37260	WRKY44
AT2G37430	ZAT11
AT2G37590	DOF2.4
AT2G37630	AS1
AT2G37650	SCL9
AT2G38090	AT2G38090
AT2G38250	GT-3B
AT2G38300	AT2G38300
AT2G38340	DREB2E
AT2G38470	WRKY33
AT2G38880	NF-YB1
AT2G39250	SNZ
AT2G39880	MYB25
AT2G39900	WLIN2A
AT2G40200	BHLH51
AT2G40210	AGL48
AT2G40220	ABI4
AT2G40260	AT2G40260
AT2G40340	DREB2C
AT2G40350	AT2G40350
AT2G40470	LBD15
AT2G40620	BZIP18
AT2G40740	WRKY55
AT2G40750	WRKY54
AT2G40820	AT2G40820
AT2G40950	BZIP17
AT2G40970	MYBC1
AT2G41070	EEL
AT2G41130	BHLH106
AT2G41240	BHLH100
AT2G41690	HSFB3
AT2G41710	AT2G41710
AT2G41835	SAP11
AT2G41940	ZFP8
AT2G42040	AT2G42040
AT2G42150	AT2G42150
AT2G42200	SPL9
AT2G42280	AT2G42280
AT2G42300	BHLH48
AT2G42380	BZIP34
AT2G42400	VOZ2
AT2G42410	ZFP11
AT2G42430	LBD16
AT2G42440	LBD17
AT2G42660	AT2G42660
AT2G42830	SHP2
AT2G43000	JUB1
AT2G43010	PIF4
AT2G43140	AT2G43140
AT2G43280	AT2G43280
AT2G43500	AT2G43500
AT2G44020	AT2G44020
AT2G44430	AT2G44430
AT2G44730	AT2G44730
AT2G44745	WRKY12
AT2G44840	ERF13
AT2G44910	ATHB-4
AT2G44940	ERF034
AT2G45050	GATA2
AT2G45120	ZAT4
AT2G45160	SCL27
AT2G45190	YAB1
AT2G45410	LBD19
AT2G45420	LBD18
AT2G45480	GRF9
AT2G45650	AGL6
AT2G45660	SOC1
AT2G45680	TCP9
AT2G45850	AHL9
AT2G46040	AT2G46040
AT2G46130	WRKY43
AT2G46270	GBF3
AT2G46310	CRF5
AT2G46400	WRKY46
AT2G46410	CPC
AT2G46510	AIB
AT2G46530	ARF11
AT2G46590	DOF2.5
AT2G46680	ATHB-7
AT2G46770	NAC043
AT2G46810	BHLH70
AT2G46830	CCA1
AT2G46870	NGA1
AT2G46970	PIL1
AT2G47070	SPL1
AT2G47190	ATMYB2
AT2G47210	SWC4
AT2G47260	WRKY23
AT2G47460	MYB12
AT2G47520	ERF071
AT2G48100	AT2G48100
AT3G01080	WRKY58
AT3G01140	MYB106
AT3G01220	ATHB-20
AT3G01330	E2FF
AT3G01460	MBD9
AT3G01470	HAT5
AT3G01530	MYB57
AT3G01600	anac044
AT3G01970	WRKY45
AT3G02150	TCP13
AT3G02310	SEP2
AT3G02550	LBD41
AT3G02940	MYB107
AT3G02990	HSFA1E
AT3G03200	NAC045
AT3G03260	HDG8
AT3G03450	RGL2
AT3G03660	WOX11
AT3G03760	LBD20
AT3G04030	MYR2
AT3G04060	anac046
AT3G04070	NAC047
AT3G04100	AGL57
AT3G04410	AT3G04410
AT3G04420	anac048
AT3G04430	anac049
AT3G04450	PHL13
AT3G04670	WRKY39
AT3G04850	TCX4
AT3G04930	AT3G04930
AT3G05690	UNE8
AT3G05860	AT3G05860
AT3G06120	MUTE
AT3G06160	AT3G06160
AT3G06220	AT3G06220
AT3G06250	FRS7
AT3G06490	MYB108
AT3G06740	GATA15
AT3G07220	FHA2
AT3G07340	BHLH62
AT3G07500	AT3G07500
AT3G07565	AT3G07565
AT3G08500	MYB83
AT3G09230	MYB1
AT3G09370	MYB3R-3
AT3G09600	RVE8
AT3G09735	S1FA3
AT3G10000	EDA31
AT3G10030	AT3G10030
AT3G10113	RVE7L
AT3G10480	ANAC050
AT3G10490	ANAC052
AT3G10500	NAC053
AT3G10580	AT3G10580
AT3G10590	AT3G10590
AT3G10595	AT3G10595
AT3G10760	AT3G10760
AT3G10800	BZIP28
AT3G11020	DREB2B
AT3G11090	LBD21
AT3G11100	AT3G11100
AT3G11260	WOX5
AT3G11280	AT3G11280
AT3G11440	ATMYB65
AT3G11580	AT3G11580
AT3G12130	AT3G12130
AT3G12250	TGA6
AT3G12560	TRP3
AT3G12720	ATY53
AT3G12730	PHL12
AT3G12810	PIE1
AT3G12820	AtMYB10
AT3G12910	AT3G12910
AT3G12977	AT3G12977
AT3G13020	AT3G13020
AT3G13040	PHL6
AT3G13350	HMGB10
AT3G13445	TBP1
AT3G13540	MYB5
AT3G13810	AtIDD11
AT3G13840	SCL29
AT3G13850	LBD22
AT3G13890	MYB26
AT3G13960	GRF5
AT3G14020	NFYA6
AT3G14180	ASIL2
AT3G14230	RAP2-2
AT3G14980	IDM1
AT3G15030	TCP4
AT3G15170	NAC054
AT3G15210	ERF4
AT3G15270	SPL5
AT3G15500	NAC055
AT3G15510	NAC056
AT3G15790	MBD11
AT3G16160	TCX8
AT3G16280	AT3G16280
AT3G16350	AT3G16350
AT3G16770	RAP2-3
AT3G16857	ARR1
AT3G16870	GATA17
AT3G16940	AT3G16940
AT3G17010	AT3G17010
AT3G17450	AT3G17450
AT3G17609	HYH
AT3G17730	anac057
AT3G18010	WOX1
AT3G18100	MYB4R1
AT3G18380	AT3G18380
AT3G18400	anac058
AT3G18550	BRC1
AT3G18650	AGL103
AT3G18870	AT3G18870
AT3G18960	AT3G18960
AT3G18990	VRN1
AT3G19184	AT3G19184
AT3G19290	ABF4
AT3G19510	HAT3.1
AT3G19580	AZF2
AT3G19860	BHLH121
AT3G20250	APUM5
AT3G20310	ERF7
AT3G20640	BHLH123
AT3G20750	GATA29
AT3G20770	EIN3
AT3G20840	PLT1
AT3G20910	NFYA9
AT3G21175	GATA24
AT3G21270	DOF3.1
AT3G21330	BHLH87
AT3G21890	MIP1B
AT3G22100	BHLH117
AT3G22170	FHY3
AT3G22220	AT3G22220
AT3G22760	TCX3
AT3G22780	TSO1
AT3G22830	HSFA6B
AT3G23130	SUP
AT3G23210	BHLH34
AT3G23220	ERF095
AT3G23230	ERF098
AT3G23240	ERF1B
AT3G23250	MYB15
AT3G23690	BHLH77
AT3G24050	GATA1
AT3G24120	AT3G24120
AT3G24140	FAMA
AT3G24310	MYB305
AT3G24490	AT3G24490
AT3G24520	HSFC1
AT3G24650	ABI3
AT3G24850	AT3G24850
AT3G24860	AT3G24860
AT3G24870	EAF1B
AT3G24880	EAF1A
AT3G25710	BHLH32
AT3G25730	ARF14
AT3G25790	HHO1
AT3G25890	ERF119
AT3G25990	GT-4
AT3G26620	LBD23
AT3G26660	LBD24
AT3G26744	SCRM
AT3G26790	FUS3
AT3G27010	TCP20
AT3G27650	LBD25
AT3G27785	MYB118
AT3G27810	MYB21
AT3G27920	GL1
AT3G27940	LBD26
AT3G27970	AT3G27970
AT3G28470	MYB35
AT3G28730	SSRP1
AT3G28853	AT3G28853
AT3G28857	PRE5
AT3G28910	MYB30
AT3G28920	ZHD9
AT3G29020	MYB110
AT3G29035	NAC59
AT3G30210	ATMYB121
AT3G30260	AGL79
AT3G30530	ATBZIP42
AT3G32090	AT3G32090
AT3G32904	AT3G32904
AT3G42170	HAT
AT3G42860	AT3G42860
AT3G43240	ARID4
AT3G44290	NAC60
AT3G44350	anac061
AT3G44460	DPBF2
AT3G45150	TCP16
AT3G45170	GATA14
AT3G45260	IDD9
AT3G45610	DOF3.2
AT3G46070	AT3G46070
AT3G46080	ZAT8
AT3G46090	ZAT7
AT3G46130	ATMYB48
AT3G46565	AT3G46565
AT3G46580	MBD5
AT3G46590	TRP2
AT3G46600	SCL30
AT3G46640	PCL1
AT3G46770	REM22
AT3G46950	AT3G46950
AT3G47500	CDF3
AT3G47600	MYB94
AT3G47620	TCP14
AT3G47640	BHLH47
AT3G47710	PRE4
AT3G47870	LBD27
AT3G48160	E2FE
AT3G48430	REF6
AT3G48770	AT3G48770
AT3G48920	AtMYB45
AT3G49530	NAC062
AT3G49610	AT3G49610
AT3G49690	RAX3
AT3G49760	AtbZIP5
AT3G49850	TRB3
AT3G49930	AT3G49930
AT3G49940	LBD38
AT3G49950	SCL32
AT3G50060	F3A4.140
AT3G50260	ERF011
AT3G50330	HEC2
AT3G50410	DOF3.4
AT3G50510	LBD28
AT3G50650	SCL7
AT3G50700	IDD2
AT3G50808	AT3G50808
AT3G50870	GATA18
AT3G51060	SRS1
AT3G51080	GATA6
AT3G51470	AT3G51470
AT3G51880	HMGB1
AT3G51910	HSFA7A
AT3G51960	ATBZIP24
AT3G52300	ATPQ
AT3G52440	AT3G52440
AT3G52910	GRF4
AT3G53200	MYB27
AT3G53310	REM20
AT3G53370	S1FA1
AT3G53440	AT3G53440
AT3G53600	AT3G53600
AT3G53790	TRFL4
AT3G53920	SIGC
AT3G54220	SCR
AT3G54320	WRI1
AT3G54340	AP3
AT3G54390	AT3G54390
AT3G54620	BZIP25
AT3G54810	GATA8
AT3G54990	SMZ
AT3G55210	anac063
AT3G55370	OBP3
AT3G55730	MYB109
AT3G56400	WRKY70
AT3G56480	SCAB3
AT3G56520	AT3G56520
AT3G56530	anac064
AT3G56560	anac065
AT3G56660	BZIP49
AT3G56770	BHLH107
AT3G56850	DPBF3
AT3G56970	ORG2
AT3G56980	ORG3
AT3G57230	AGL16
AT3G57390	AGL18
AT3G57480	SAP13
AT3G57600	DREB2F
AT3G57670	WIP2
AT3G57800	BHLH60
AT3G57920	SPL15
AT3G57980	AT3G57980
AT3G58120	BZIP61
AT3G58190	LBD29
AT3G58630	AT3G58630
AT3G58710	WRKY69
AT3G58780	AGL1
AT3G58840	PMD1
AT3G59060	PIF5
AT3G59470	AT3G59470
AT3G59580	NLP9
AT3G60030	SPL12
AT3G60110	AT3G60110
AT3G60390	HAT3
AT3G60400	MTERF18
AT3G60460	DUO1
AT3G60490	ERF035
AT3G60530	GATA4
AT3G60580	ZAT9
AT3G60630	SCL22
AT3G60670	AT3G60670
AT3G61120	AGL13
AT3G61150	HDG1
AT3G61250	AtMYB17
AT3G61630	CRF6
AT3G61740	ATX3
AT3G61830	ARF18
AT3G61850	DAG1
AT3G61890	ATHB-12
AT3G61910	NAC066
AT3G61950	BHLH67
AT3G61970	NGA2
AT3G62090	PIF6
AT3G62340	WRKY68
AT3G62420	BZIP53
AT3G62610	MYB11
AT3G62670	ARR20
AT3G63030	MBD4
AT3G63350	HSFA7B
AT3G66656	AGL91
AT4G00050	UNE10
AT4G00120	IND
AT4G00130	AT4G00130
AT4G00150	SCL6
AT4G00180	YAB3
AT4G00210	LBD31
AT4G00220	LBD30
AT4G00232	AT4G00232
AT4G00238	STKL1
AT4G00250	STKL2
AT4G00260	REM15.15
AT4G00270	GEBP
AT4G00390	AT4G00390
AT4G00416	MBD3
AT4G00480	ATMYC1
AT4G00540	MYB3R2
AT4G00610	AT4G00610
AT4G00730	ANL2
AT4G00870	BHLH14
AT4G00940	DOF4.1
AT4G01060	ETC3
AT4G01120	GBF2
AT4G01250	WRKY22
AT4G01260	AT4G01260
AT4G01280	RVE5
AT4G01460	BHLH57
AT4G01500	NGA4
AT4G01520	anac067
AT4G01540	NAC68
AT4G01550	NAC69
AT4G01580	AT4G01580
AT4G01680	MYB55
AT4G01720	WRKY47
AT4G02020	EZA1
